tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,root_tweet_id,root_author_id,root_created_at,conversation_group_id
2278460,AmazonHelp,False,Thu Oct 19 18:55:26 +0000 2017,@662488 Das ist in der Tat ungünstig - hast du schon Infos was mit deinem Paket ist? Gruß ^NW,2278461,2278462,2278462,662488,Thu Oct 19 18:49:48 +0000 2017,CONV_2278462
2278461,662488,True,Thu Oct 19 18:56:47 +0000 2017,@AmazonHelp Laut eurem CS wird es wohl frühestens morgen zugestellt. Für mich leider zu spät 😒,,2278460,2278462,662488,Thu Oct 19 18:49:48 +0000 2017,CONV_2278462
2290189,665286,True,Sun Nov 12 06:40:36 +0000 2017,Why is amazon not working. Take my money!!,2290187,,2290189,665286,Sun Nov 12 06:40:36 +0000 2017,CONV_2290189
2290187,AmazonHelp,False,Sun Nov 12 06:44:26 +0000 2017,"@665286 Hi, can you tell us a bit about the issue you're having with the website? Are you using https://t.co/CzxSMwYj1r? ^JJ",2290188,2290189,2290189,665286,Sun Nov 12 06:40:36 +0000 2017,CONV_2290189
2290188,665286,True,Sun Nov 12 06:47:58 +0000 2017,"@AmazonHelp Getting this message when I try to check out, I'm using amazon.ca https://t.co/8ohETjuJ2x",2290190,2290187,2290189,665286,Sun Nov 12 06:40:36 +0000 2017,CONV_2290189
2290190,629866,True,Sun Nov 12 08:49:04 +0000 2017,@665286 @AmazonHelp Meet you where you were attempting to track an order?,,2290188,2290189,665286,Sun Nov 12 06:40:36 +0000 2017,CONV_2290189
2315676,671442,True,Thu Oct 19 22:48:34 +0000 2017,@115851 What's wrong with this picture?@115821 @AmazonHelp Unreal!!!! https://t.co/7VoXVntzkv,2315674,,2315676,671442,Thu Oct 19 22:48:34 +0000 2017,CONV_2315676
2315674,AmazonHelp,False,Thu Oct 19 22:52:29 +0000 2017,@671442 We're always looking for ways to improve! Please submit your Packaging Feedback here: https://t.co/MUPehTYzRV ^AC,2315675,2315676,2315676,671442,Thu Oct 19 22:48:34 +0000 2017,CONV_2315676
2315675,671442,True,Thu Oct 19 22:59:33 +0000 2017,@AmazonHelp The solution was a refund and 10bucks not sure that is going to deter it from happening to someone else.....,,2315674,2315676,671442,Thu Oct 19 22:48:34 +0000 2017,CONV_2315676
234525,171835,True,Thu Oct 05 13:02:09 +0000 2017,@115850 need help with regard to contact number that is given in my profile,234523,,234525,171835,Thu Oct 05 13:02:09 +0000 2017,CONV_234525
234523,AmazonHelp,False,Thu Oct 05 13:08:33 +0000 2017,@171835 How may we assist you? ^HN,234524,234525,234525,171835,Thu Oct 05 13:02:09 +0000 2017,CONV_234525
234524,171835,True,Thu Oct 05 13:18:36 +0000 2017,@AmazonHelp Please check DM.,,234523,234525,171835,Thu Oct 05 13:02:09 +0000 2017,CONV_234525
2353770,680122,True,Mon Nov 13 18:45:54 +0000 2017,"@115821I have a complaint.Can you provide me an administrator email address",2353768,,2353770,680122,Mon Nov 13 18:45:54 +0000 2017,CONV_2353770
2353768,AmazonHelp,False,Mon Nov 13 18:52:30 +0000 2017,@680122 We are here for your assistance. Please let us know what went wrong and we will be happy to help you accordingly. ^KS,2353769,2353770,2353770,680122,Mon Nov 13 18:45:54 +0000 2017,CONV_2353770
2353769,680122,True,Mon Nov 13 18:56:08 +0000 2017,"@AmazonHelp I returned order# 111-7876278-6154624, put until now I didn't receive my money 💵",,2353768,2353770,680122,Mon Nov 13 18:45:54 +0000 2017,CONV_2353770
2522342,718364,True,Thu Nov 16 02:00:37 +0000 2017,Debo de repetirme multiples veces “No compres pendejadas en @116875” pero creo que ni así funcionaría ☹️,2522340,,2522342,718364,Thu Nov 16 02:00:37 +0000 2017,CONV_2522342
2522340,AmazonHelp,False,Thu Nov 16 02:02:33 +0000 2017,"@718364 Hola, Andrés. Es difícil resistirse, ¿no? O: Dime, ¿qué fue lo último que compraste en nuestro sitio? 🤔 ^CR",2522341,2522342,2522342,718364,Thu Nov 16 02:00:37 +0000 2017,CONV_2522342
2522341,718364,True,Thu Nov 16 02:24:17 +0000 2017,@AmazonHelp 🤷🏼‍♂️🤷🏼‍♂️🤷🏼‍♂️.Joking Hazard https://t.co/aDzzweEdng https://t.co/3VilyoVekr,,2522340,2522342,718364,Thu Nov 16 02:00:37 +0000 2017,CONV_2522342
2643311,745678,True,Tue Oct 31 02:38:42 +0000 2017,I couldn’t get @115821 customer service to understand what I wanted. But I  did cancel the 3 @115821 orders I called about. #satisfaction,2643309,,2643311,745678,Tue Oct 31 02:38:42 +0000 2017,CONV_2643311
2643309,AmazonHelp,False,Tue Oct 31 02:57:02 +0000 2017,"@745678 This isn't the experience we want you to have! Without providing account info, please tell us a bit more about what's going on. ^NN",2643310,2643311,2643311,745678,Tue Oct 31 02:38:42 +0000 2017,CONV_2643311
2643310,745678,True,Tue Oct 31 02:58:14 +0000 2017,@AmazonHelp I’m not giving my account info out to the World Wide Web,,2643309,2643311,745678,Tue Oct 31 02:38:42 +0000 2017,CONV_2643311
2692718,756891,True,Sun Nov 19 14:11:26 +0000 2017,"Part of me wants to cancel this order, but part of me wants to let it run to see how long @115830 will keep bumping the expected dispatch date. https://t.co/vXzRleeM77",2692717,,2692718,756891,Sun Nov 19 14:11:26 +0000 2017,CONV_2692718
2692717,756892,True,Sun Nov 19 16:57:40 +0000 2017,@756891 @115830 Nag them on their chat. They are usually useful resolving things like that!,2692716,2692718,2692718,756891,Sun Nov 19 14:11:26 +0000 2017,CONV_2692718
2692716,756891,True,Sun Nov 19 17:13:36 +0000 2017,@756892 @115830 I sent them a message through the customer services thing. Let's see if they confirm my guess that it was no longer in stock but still on the site.,2692714,2692717,2692718,756891,Sun Nov 19 14:11:26 +0000 2017,CONV_2692718
2692714,AmazonHelp,False,Sun Nov 19 17:20:26 +0000 2017,"@756891 I'm sorry for the delay! W/o posting account into, would you be able to link us to what was ordered so we can take a look? ^DD",2692715,2692716,2692718,756891,Sun Nov 19 14:11:26 +0000 2017,CONV_2692718
2692715,756891,True,Sun Nov 19 17:33:13 +0000 2017,@AmazonHelp Not via Twitter I'm afraid.,,2692714,2692718,756891,Sun Nov 19 14:11:26 +0000 2017,CONV_2692718
2692777,756900,True,Sun Nov 19 17:02:00 +0000 2017,Apparently a item that says ‘delivered and handed to resident’ doesn’t actually mean it’s been delivered according to @115830,2692775,,2692777,756900,Sun Nov 19 17:02:00 +0000 2017,CONV_2692777
2692775,AmazonHelp,False,Sun Nov 19 17:11:37 +0000 2017,@756900 I'm sorry about this! We want to be sure you are receiving your deliveries as expected. Please take a look here for some information that might be helpful: https://t.co/pvTGKSPbtr Let us know if you need any further assistance. ^SM,2692776,2692777,2692777,756900,Sun Nov 19 17:02:00 +0000 2017,CONV_2692777
2692776,756900,True,Sun Nov 19 17:12:45 +0000 2017,@AmazonHelp I’ve already done the live chat but they say it’s been marked as delivered by mistake even though I ordered it yesterday with a guaranteed next day delivery.,2692778,2692775,2692777,756900,Sun Nov 19 17:02:00 +0000 2017,CONV_2692777
2692778,AmazonHelp,False,Sun Nov 19 17:28:35 +0000 2017,"@756900 Were you given options via chat? If so, what options were given? ^SW",2692779,2692776,2692777,756900,Sun Nov 19 17:02:00 +0000 2017,CONV_2692777
2692779,756900,True,Sun Nov 19 17:29:25 +0000 2017,@AmazonHelp Yes. Wait til the 21st where the ‘guarantee’ it’ll be here.,,2692778,2692777,756900,Sun Nov 19 17:02:00 +0000 2017,CONV_2692777
2728936,765133,True,Mon Nov 20 14:40:34 +0000 2017,Ordered some stuff on Amazon that I've been waiting on patiently today... Turns out I ordered it to my home address... in Northern Ireland...,2728934,,2728936,765133,Mon Nov 20 14:40:34 +0000 2017,CONV_2728936
2728934,AmazonHelp,False,Mon Nov 20 14:45:12 +0000 2017,@765133 Hi Dylan. Has the order already been marked as dispatched? If not you might have option to change the delivery address? ^NV,2728935,2728936,2728936,765133,Mon Nov 20 14:40:34 +0000 2017,CONV_2728936
2728935,765133,True,Mon Nov 20 14:47:23 +0000 2017,"@AmazonHelp Yeah it was delivered this morning by Royal Mail. Not too much of a worry anyway, just a few things that'll be good to have as spares should I ever need them. :)

Ta' though! :)",,2728934,2728936,765133,Mon Nov 20 14:40:34 +0000 2017,CONV_2728936
2745955,362015,True,Mon Nov 20 22:06:40 +0000 2017,"Ordered a Aicok Sous Vide cooker, it was a ""BLACK FRIDAY LIMITED TIME DEAL"".

The next day it drops $20. What gives @AmazonHelp?",2745953,,2745955,362015,Mon Nov 20 22:06:40 +0000 2017,CONV_2745955
2745953,AmazonHelp,False,Mon Nov 20 22:20:00 +0000 2017,"@362015 Thanks for asking, Justin! The answer to your question can be found here: https://t.co/j2wOunjvqp ^SE",2745954,2745955,2745955,362015,Mon Nov 20 22:06:40 +0000 2017,CONV_2745955
2745954,362015,True,Mon Nov 20 22:23:31 +0000 2017,"@AmazonHelp So, can you credit me the $20? Why even list it as a deal if it's not, pretty deceiving.",,2745953,2745955,362015,Mon Nov 20 22:06:40 +0000 2017,CONV_2745955
2783162,777170,True,Tue Nov 21 17:44:54 +0000 2017,"@116928 Buenas, los objetos como ""Bakuman Box Set"" ya tienen alguna rebaja, para tendrán una superior a partir del fin de semana? (Black Friday) Gracias!",2783160,,2783162,777170,Tue Nov 21 17:44:54 +0000 2017,CONV_2783162
2783160,AmazonHelp,False,Tue Nov 21 17:49:00 +0000 2017,"@777170 Hola Trulsep, en el momento no contamos con esta información, puedes estar pendiente de nuestra página web para más novedades. 😊 ^DA",2783161,2783162,2783162,777170,Tue Nov 21 17:44:54 +0000 2017,CONV_2783162
2783161,777170,True,Tue Nov 21 18:00:14 +0000 2017,@AmazonHelp Ah okey gracias,,2783160,2783162,777170,Tue Nov 21 17:44:54 +0000 2017,CONV_2783162
2814517,507610,True,Mon Nov 27 02:10:17 +0000 2017,2 @115821 orders in a row weren’t delivered on time. Starting to wonder why I pay for 2 day shipping when they are constantly being delayed/delivered late,2814516,,2814517,507610,Mon Nov 27 02:10:17 +0000 2017,CONV_2814517
2814516,AmazonHelp,False,Mon Nov 27 02:17:28 +0000 2017,@507610 Oh no! Was it the same carrier for each of these late orders? Please check here: https://t.co/E9sRf7KOLl ^BE,2814515,2814517,2814517,507610,Mon Nov 27 02:10:17 +0000 2017,CONV_2814517
2814515,507610,True,Mon Nov 27 02:19:13 +0000 2017,@AmazonHelp They were both shipped with AMZL US,2814513,2814516,2814517,507610,Mon Nov 27 02:10:17 +0000 2017,CONV_2814517
2814513,AmazonHelp,False,Mon Nov 27 02:22:32 +0000 2017,"@507610 I'd like to have my team take a further look into the issues with your orders. We aren't able to view order or account details via Twitter, so please use this link to send us further info: https://t.co/pcHHmbIEW3 ^DO",2814514,2814515,2814517,507610,Mon Nov 27 02:10:17 +0000 2017,CONV_2814517
2814514,507610,True,Mon Nov 27 02:31:34 +0000 2017,@AmazonHelp Just submitted. Hope to hear from your team soon,,2814513,2814517,507610,Mon Nov 27 02:10:17 +0000 2017,CONV_2814517
2852222,793003,True,Mon Nov 27 19:22:51 +0000 2017,"Ayer pedí un ratón por Amazon, se suponía que tenia que llegar el miércoles y ha llegado hoy, me habéis alegrado el dia @116928 https://t.co/N8Jv9wbXbB",2852220,,2852222,793003,Mon Nov 27 19:22:51 +0000 2017,CONV_2852222
2852220,AmazonHelp,False,Mon Nov 27 19:55:14 +0000 2017,@793003 Nos llena de entusiasmo saber que has recibido tu pedido Carlos y que ahora podrás disfrutar de tu producto. Definitivamente tu mensaje también nos ha alegrado el día😄👌. Y este ratón ¿será para algún juego en específico? 🕹🖱 ^MZ https://t.co/Ww9YcO4PlG,2852221,2852222,2852222,793003,Mon Nov 27 19:22:51 +0000 2017,CONV_2852222
2852221,793003,True,Mon Nov 27 20:40:04 +0000 2017,"@AmazonHelp Si, Tom Clancy's: Rainbiw Six Siege. Gracias de nuevo :-D",,2852220,2852222,793003,Mon Nov 27 19:22:51 +0000 2017,CONV_2852222
2872464,797530,True,Tue Nov 28 03:36:55 +0000 2017,Ordered a @28989 machine from @115821 and this is how someone packaged it. Yes that’s a piece of a wooden pallet going through the box and yes the machine is damaged. 😕 https://t.co/E3Ca4W0UAL,2872462,,2872464,797530,Tue Nov 28 03:36:55 +0000 2017,CONV_2872464
2872462,AmazonHelp,False,Tue Nov 28 03:40:31 +0000 2017,@797530 I'm sorry your order arrived like this. Please reach us here to leave packaging feedback and go over any available options: https://t.co/A3Eg2fygj7 ^CL,2872463,2872464,2872464,797530,Tue Nov 28 03:36:55 +0000 2017,CONV_2872464
2872463,797530,True,Tue Nov 28 04:03:06 +0000 2017,"@AmazonHelp I reached out to your CS, they told me I would need to ship it back, wait for a refund and then order a new one. I want a simple exchange but apparently that’s the only option, wait 2 weeks for a refund for an item that should have never been shipped out in that condition.",2872465,2872462,2872464,797530,Tue Nov 28 03:36:55 +0000 2017,CONV_2872464
2872465,AmazonHelp,False,Tue Nov 28 04:16:34 +0000 2017,"@797530 Thank you for providing us with this information. I understand the resolution isn't ideal, however, not all items are eligible for a replacement. ^BV",2872466,2872463,2872464,797530,Tue Nov 28 03:36:55 +0000 2017,CONV_2872464
2872466,797530,True,Tue Nov 28 04:40:51 +0000 2017,@AmazonHelp Yes I understand that resolution isn’t ideal for an item that’s in stock and can be shipped 1 day. I’ll just stick to buying bulky items local I guess.,,2872465,2872464,797530,Tue Nov 28 03:36:55 +0000 2017,CONV_2872464
288293,184672,True,Fri Oct 06 15:17:52 +0000 2017,"Aprovechando las ofertas de @115821 voy a disfrutar del finde,que después de esta semana tan mala...lo necesito! #… https://t.co/N00cjFvoMP https://t.co/QcLw4P2bIc",288291,,288293,184672,Fri Oct 06 15:17:52 +0000 2017,CONV_288293
288291,AmazonHelp,False,Fri Oct 06 15:21:28 +0000 2017,"@184672 Van a pasar un fin de semana excelente, Liber 😊 ¿Cuál de todas esas películas verás primero? ^LG",288292,288293,288293,184672,Fri Oct 06 15:17:52 +0000 2017,CONV_288293
288292,184672,True,Fri Oct 06 15:24:13 +0000 2017,"@AmazonHelp Mi pequeño Padawan ya me ha sugerido Vaiana, así que... ""De naaadaaaa""! A disfrutar!",,288291,288293,184672,Fri Oct 06 15:17:52 +0000 2017,CONV_288293
2895936,802497,True,Tue Nov 28 16:28:28 +0000 2017,"Christmas round the corner it’s reassuring that @115830 deliver my new, expensive camera to the wrong house and leave it fully exposed on their front door step as apposed to ‘safe leaving place’. Great job! 😩",2895934,,2895936,802497,Tue Nov 28 16:28:28 +0000 2017,CONV_2895936
2895934,AmazonHelp,False,Tue Nov 28 16:31:30 +0000 2017,"@802497 My apologies, Andy. If you'd like to leave carrier feedback, please visit us here: https://t.co/JzP7hlA23B ^RB",2895935,2895936,2895936,802497,Tue Nov 28 16:28:28 +0000 2017,CONV_2895936
2895935,802497,True,Tue Nov 28 16:38:46 +0000 2017,@AmazonHelp I have for all the good it will do,,2895934,2895936,802497,Tue Nov 28 16:28:28 +0000 2017,CONV_2895936
2895963,802502,True,Tue Nov 28 16:21:16 +0000 2017,@115821  prime gracias hasta ahora no me haz fallado 💆‍♀️ https://t.co/wsg1X7OlXr,2895961,,2895963,802502,Tue Nov 28 16:21:16 +0000 2017,CONV_2895963
2895961,AmazonHelp,False,Tue Nov 28 16:29:41 +0000 2017,"@802502 ¡Nos encanta sorprenderte siempre! 😍 Esperamos que sigas recibiendo muchos paquetes. Estamos un poco curiosos, cuéntanos, ¿qué recibiste? ^AA https://t.co/xeV2AnaLG8",2895962,2895963,2895963,802502,Tue Nov 28 16:21:16 +0000 2017,CONV_2895963
2895962,802502,True,Tue Nov 28 16:59:47 +0000 2017,@AmazonHelp 😄 Proximamente en mi canal de #youtube https://t.co/wdNv019h49,,2895961,2895963,802502,Tue Nov 28 16:21:16 +0000 2017,CONV_2895963
2910298,138670,True,Tue Nov 28 21:30:05 +0000 2017,@AmazonHelp I rang amazon over a week ago about money been taken out of my bank for nothing and they said they'd ring me back in 24 hours because they need to investigate but no one has called back!,2910296,,2910298,138670,Tue Nov 28 21:30:05 +0000 2017,CONV_2910298
2910296,AmazonHelp,False,Tue Nov 28 21:42:00 +0000 2017,"@138670 I'm sorry for the trouble with your account. Typically, our Account Specialists will contact via e-mail. Have you received any correspondence from our from that team yet? ^AN",2910297,2910298,2910298,138670,Tue Nov 28 21:30:05 +0000 2017,CONV_2910298
2910297,138670,True,Tue Nov 28 21:42:42 +0000 2017,@AmazonHelp No I checked earlier today and no emails been sent!,2910299,2910296,2910298,138670,Tue Nov 28 21:30:05 +0000 2017,CONV_2910298
2910299,AmazonHelp,False,Tue Nov 28 21:47:51 +0000 2017,"@138670 While we can't access account details, we want to make sure the unknown charge is looked at again. Please ring us back once more so we can help! ^CS",2910300,2910297,2910298,138670,Tue Nov 28 21:30:05 +0000 2017,CONV_2910298
2910300,138670,True,Tue Nov 28 21:49:10 +0000 2017,@AmazonHelp Whats the point because the same thing is just going to be said then no ones going to get in contact with me. Ridiculous shouldn't take my money for no reason what so ever in the first place!,,2910299,2910298,138670,Tue Nov 28 21:30:05 +0000 2017,CONV_2910298
317306,190544,True,Sat Oct 07 08:20:09 +0000 2017,@115821 @33928 jst don't promise if can't deliver on time. Even after several complain no update on product delivery. #shameamazon,317304,,317306,190544,Sat Oct 07 08:20:09 +0000 2017,CONV_317306
317304,AmazonHelp,False,Sat Oct 07 08:30:54 +0000 2017,@190544 I'm sorry for the delay. Please provide your details here: https://t.co/80T2ZadnnP and we'll look into the issue. ^SH,317305,317306,317306,190544,Sat Oct 07 08:20:09 +0000 2017,CONV_317306
317305,190544,True,Sat Oct 07 08:38:20 +0000 2017,@AmazonHelp @115821 @115851 I have already shared it earlier. You promised to deliver in 1day but failed n don't update by wen will order deliver,,317304,317306,190544,Sat Oct 07 08:20:09 +0000 2017,CONV_317306
464277,225394,True,Fri Dec 01 03:40:57 +0000 2017,The worst part is that was my bday present and now all I have are two empty @21428 boxes and NO WATCH. #IAmBeyondShocked @115821 #IWantMyBirthdayPresent !!!,464275,,464277,225394,Fri Dec 01 03:40:57 +0000 2017,CONV_464277
464275,AmazonHelp,False,Fri Dec 01 03:50:00 +0000 2017,@225394 I'm truly sorry for the delivery experience! We'd like to look into this further. Please reach out to us here: https://t.co/hApLpMlfHN ^MO,464276,464277,464277,225394,Fri Dec 01 03:40:57 +0000 2017,CONV_464277
