tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,root_tweet_id,root_author_id,root_created_at,conversation_group_id,rule_number
1444416,455180,True,Thu Nov 02 19:13:56 +0000 2017,@AmazonHelp @124285 Es hat sich seit gestern Abend nix am Lieferstatus geändert. Scheinbar haben andere den selben Fehler. Hoffe morgen wird geliefert https://t.co/wsYsZxUZxF,1444418,1444415,1444417,455180,Thu Nov 02 15:17:26 +0000 2017,CONV_1444417,4
1444418,455180,True,Sat Nov 04 09:38:16 +0000 2017,@AmazonHelp @124285 Nach allen Telefonaten bekomme ich jetzt Kaufpreis zurück &amp; müsste mir das Produkt zu 20-30% Aufpreis neukaufen. So verliert man Kunden.,,1444416,1444417,455180,Thu Nov 02 15:17:26 +0000 2017,CONV_1444417,4
1520094,472562,True,Tue Oct 17 00:27:42 +0000 2017,"So @115821 calls me, I miss the call, call them back and get an automated system saying to go to the site and find “contact courier” &amp; call",1520093,,1520094,472562,Tue Oct 17 00:27:42 +0000 2017,CONV_1520094,4
1520093,472562,True,Tue Oct 17 00:28:29 +0000 2017,@115821 So I search high and low for @115821 contact courier and it’s no where to be found 😩,1520092,1520094,1520094,472562,Tue Oct 17 00:27:42 +0000 2017,CONV_1520094,4
1520092,AmazonHelp,False,Tue Oct 17 00:42:29 +0000 2017,@472562 I'm sorry for the trouble! You can see contact info for our couriers here: https://t.co/6HECiK0OMF. Please keep us posted. ^JN,,1520093,1520094,472562,Tue Oct 17 00:27:42 +0000 2017,CONV_1520094,4
1539248,477118,True,Sat Nov 04 01:13:09 +0000 2017,"@115821 Took Prime m'rship so I could get a birthday present delivered on time. On birthday eve, you cancel the order. So very disappointed!",1539247,,1539248,477118,Sat Nov 04 01:13:09 +0000 2017,CONV_1539248,4
1539247,477118,True,Sat Nov 04 01:18:19 +0000 2017,"@115821 The birthday boy is a very special person. Do you expect me to show him the email you sent me &amp; say ""sorry for the inconvenience?""",1539246,1539248,1539248,477118,Sat Nov 04 01:13:09 +0000 2017,CONV_1539248,4
1539246,477118,True,Sat Nov 04 01:25:11 +0000 2017,"@115821 Fortunately, the special person is my husband-- he loves me, so he'll laugh it off. Me on the other hand-- it's time to divorce you, @115821",1539245,1539247,1539248,477118,Sat Nov 04 01:13:09 +0000 2017,CONV_1539248,4
1539245,477118,True,Sat Nov 04 01:31:50 +0000 2017,"@115821 Unless you make amends for this great ""inconvenience"" you have indeed caused.",1539243,1539246,1539248,477118,Sat Nov 04 01:13:09 +0000 2017,CONV_1539248,4
1539243,AmazonHelp,False,Sat Nov 04 01:48:00 +0000 2017,"@477118 I'm sorry we've let you down, especially since this was a gift. Did the e-mail include a reason for cancellation? ^MB",1539244,1539245,1539248,477118,Sat Nov 04 01:13:09 +0000 2017,CONV_1539248,4
1539244,477118,True,Sat Nov 04 01:49:40 +0000 2017,"@AmazonHelp Nope. ""We recently learned about a problem that prevented us from processing your order properly. Unfortunately, we had to cancel it.""",,1539243,1539248,477118,Sat Nov 04 01:13:09 +0000 2017,CONV_1539248,4
1617986,234906,True,Sun Nov 05 14:22:39 +0000 2017,"How to add frustration to frustration free packaging, thanks @115830 https://t.co/6CllHHrbbA",1617985,,1617986,234906,Sun Nov 05 14:22:39 +0000 2017,CONV_1617986,4
1617985,234906,True,Sun Nov 05 14:24:06 +0000 2017,@115830 Frustration free my ass. https://t.co/UnF79zJUSz,1617983,1617986,1617986,234906,Sun Nov 05 14:22:39 +0000 2017,CONV_1617986,4
1617983,AmazonHelp,False,Sun Nov 05 14:35:32 +0000 2017,@234906 I'm really sorry for the trouble! We'd like to hear your feedback for the packaging here: https://t.co/NQy480gjAW ^MH,1617984,1617985,1617986,234906,Sun Nov 05 14:22:39 +0000 2017,CONV_1617986,4
1617984,234906,True,Sun Nov 05 14:38:31 +0000 2017,@AmazonHelp Twitter is fine. It was frustrating.,,1617983,1617986,234906,Sun Nov 05 14:22:39 +0000 2017,CONV_1617986,4
2291041,665450,True,Sun Nov 12 09:43:46 +0000 2017,"@115850  Worst ever chat and worst ever prime video service. They dont knw, how to understand the customer issues. Thy ll copy paste replies and prime membership sucks, if u move out ur home country. Prime team will not know, what the issue too, thy ll play games",2291040,,2291041,665450,Sun Nov 12 09:43:46 +0000 2017,CONV_2291041,4
2291040,665450,True,Sun Nov 12 09:47:06 +0000 2017,@115850 See how they are playing foot ball games.... Retail to Prime and then prime to retail and then retail to prime.... https://t.co/b7TsazxYlR,2291039,2291041,2291041,665450,Sun Nov 12 09:43:46 +0000 2017,CONV_2291041,4
2291039,AmazonHelp,False,Sun Nov 12 10:09:30 +0000 2017,@665450 I'm sorry about the situation. Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG,,2291040,2291041,665450,Sun Nov 12 09:43:46 +0000 2017,CONV_2291041,4
2380850,686473,True,Tue Nov 14 04:54:39 +0000 2017,Hello @AmazonHelp,"2380851,2380849",,2380850,686473,Tue Nov 14 04:54:39 +0000 2017,CONV_2380850,4
2380849,686473,True,Tue Nov 14 05:02:09 +0000 2017,I had never subcribe amazon prime &amp; register with ur account. But today ive got message from my bank that amazon prime charged me 10.99$. The only way i can get back my money is through ur refund. Is there any way that i can get my money back like lodge a police report or else?,2380848,2380850,2380850,686473,Tue Nov 14 04:54:39 +0000 2017,CONV_2380850,4
2380848,AmazonHelp,False,Tue Nov 14 05:18:00 +0000 2017,@686473 Hi there! I'm so sorry to hear you got charged for $10.99 Amazon Prime Membership. You can cancel the membership here: https://t.co/iJoHWRR7j0 or you can contact us by phone here: https://t.co/hApLpMlfHN. ^LH,,2380849,2380850,686473,Tue Nov 14 04:54:39 +0000 2017,CONV_2380850,4
249985,175401,True,Thu Oct 05 16:52:23 +0000 2017,"¡Ay, @81! Ayer hice pedido en @116875 (Prime entrega día siguiente), me llega mail y reprogramo para viernes. Aún así, entregaron hoy.",249984,,249985,175401,Thu Oct 05 16:52:23 +0000 2017,CONV_249985,4
249984,175401,True,Thu Oct 05 16:52:54 +0000 2017,@81 @116875 De casualidad me encontraron en casa.,249982,249985,249985,175401,Thu Oct 05 16:52:23 +0000 2017,CONV_249985,4
249982,AmazonHelp,False,Thu Oct 05 17:03:00 +0000 2017,@175401 Hola Carlos. Puedes reportar lo sucedido a nuestro Servicio de atención al cliente (https://t.co/beR78A4nQ9) ^HC,249983,249984,249985,175401,Thu Oct 05 16:52:23 +0000 2017,CONV_249985,4
249983,175401,True,Thu Oct 05 17:03:51 +0000 2017,@AmazonHelp ¡Gracias! Pero creo que esto no es cuestión de ustedes sino de @81.,,249982,249985,175401,Thu Oct 05 16:52:23 +0000 2017,CONV_249985,4
2632922,743423,True,Fri Nov 17 19:03:37 +0000 2017,Terrible customer support today from @115830 who delivered an expensive Christmas present to the house 2 STREETS DOWN instead of ours &amp; when I queried emailed to advise me their carrier HAD delivered to us &amp; there was nothing more they could do.,2632921,,2632922,743423,Fri Nov 17 19:03:37 +0000 2017,CONV_2632922,4
2632921,743423,True,Fri Nov 17 19:04:50 +0000 2017,"@115830 If the people we've never met hadn't been so incredibly decent as to return the item, Christmas would've cancelled for my son through no fault of our own!! Don't take your drivers' word over your customers' without proof!",2632919,2632922,2632922,743423,Fri Nov 17 19:03:37 +0000 2017,CONV_2632922,4
2632919,AmazonHelp,False,Fri Nov 17 19:12:00 +0000 2017,@743423 I'm sorry for the poor experience. Our team would like to make sure our Transportation team is aware of this. Please provide us with your details here: https://t.co/awPSUdX2mL ^RA,2632920,2632921,2632922,743423,Fri Nov 17 19:03:37 +0000 2017,CONV_2632922,4
2632920,743423,True,Fri Nov 17 19:16:56 +0000 2017,"@AmazonHelp Oh, I've already replied, in detail, to your advisor who told me the item had been delivered correctly and there was nothing more that could be done. Thanks.",,2632919,2632922,743423,Fri Nov 17 19:03:37 +0000 2017,CONV_2632922,4
2671399,752237,True,Tue Oct 31 09:41:30 +0000 2017,"The pain is real!
https://t.co/otAzVVcHTk",2671398,,2671399,752237,Tue Oct 31 09:41:30 +0000 2017,CONV_2671399,4
2671398,752237,True,Tue Oct 31 09:44:18 +0000 2017,@115850 Can you sync the delivery of related products?,2671397,2671399,2671399,752237,Tue Oct 31 09:41:30 +0000 2017,CONV_2671399,4
2671397,AmazonHelp,False,Tue Oct 31 10:00:05 +0000 2017,@752237 We ship the packages to meet the estimates provided while placing the order. Did we happen to miss it? ^MM,,2671398,2671399,752237,Tue Oct 31 09:41:30 +0000 2017,CONV_2671399,4
2921412,808536,True,Wed Nov 29 01:03:43 +0000 2017,"アマゾンのカート、決済画面でなぜか先に進めないのはなんでだー？
(商品のまとめ発送か分割発送の選択以降、先に進めない)",2921410,,2921412,808536,Wed Nov 29 01:03:43 +0000 2017,CONV_2921412,4
2921410,AmazonHelp,False,Wed Nov 29 01:34:27 +0000 2017,@808536 Amazonです。問題は解消されましたでしょうか？解決していない場合は問題の詳細を教えていただけますか？SK,2921411,2921412,2921412,808536,Wed Nov 29 01:03:43 +0000 2017,CONV_2921412,4
2921411,808536,True,Wed Nov 29 01:40:13 +0000 2017,"@AmazonHelp 全て貴社発送分の商品だったのですが、どうしても「支払い方法の選択」画面で選択肢が出ず、「次に進む」ボタンもボヤけた状態で押せませんでした。

同一商品で他のショップが出品されている方をカートに入れ直しましたら購入できました。→",2921413,2921410,2921412,808536,Wed Nov 29 01:03:43 +0000 2017,CONV_2921412,4
2921413,808536,True,Wed Nov 29 01:43:59 +0000 2017,"@AmazonHelp 最初にカートに入れた商品の中にプライム会員限定の商品があったのだろうかとも思いましたが、商品ページにその様な表記はされていませんでした。

とりあえず今回は欲しい商品は購入できましたので、もし同じ様な事がまた起こるようなら、改めて問い合わさせて頂きます。
ありがとうございました。",2921414,2921411,2921412,808536,Wed Nov 29 01:03:43 +0000 2017,CONV_2921412,4
2921414,AmazonHelp,False,Wed Nov 29 01:56:01 +0000 2017,"@808536 大変お手数をおかけいたしました。
万が一同様の問題が再度発生した場合には、商品やご利用環境等の詳細をお伺いいたしますので、こちらからカスタマーサービスまでご連絡いただければと存じます。 https://t.co/J6YEizFHia YM",,2921413,2921412,808536,Wed Nov 29 01:03:43 +0000 2017,CONV_2921412,4
316348,191537,True,Sat Oct 07 07:36:58 +0000 2017,Habt ihr schon mal was bei Amazon bestellt und es wurde zugestellt aber nicht an euch? Sondern ganz woanders hin?,316347,,316348,191537,Sat Oct 07 07:36:58 +0000 2017,CONV_316348,4
316347,191537,True,Sat Oct 07 07:40:36 +0000 2017,Hallo @116316 ich wohne in Berlin und nicht Graben????,316346,316348,316348,191537,Sat Oct 07 07:36:58 +0000 2017,CONV_316348,4
316346,AmazonHelp,False,Sat Oct 07 08:01:48 +0000 2017,@191537 Über Twitter haben wir leider keinen Einblick aber lass das bitte gleich mal prüfen: https://t.co/cDHy5WiCek Liebe Grüße ^MF,,316347,316348,191537,Sat Oct 07 07:36:58 +0000 2017,CONV_316348,4
583539,231112,True,Sun Dec 03 13:23:42 +0000 2017,@115850 @115821 please don't irritate me....... give my money back,583537,,583539,231112,Sun Dec 03 13:23:42 +0000 2017,CONV_583539,4
583537,AmazonHelp,False,Sun Dec 03 13:52:29 +0000 2017,"@231112 I understand your concern regarding the delivery. However, as informed earlier we wouldn't be able to access your account on Twitter. We wouldn't be able to provide any further insight on this issue unless you reply to the correspondence you've received from us. ^BV",583538,583539,583539,231112,Sun Dec 03 13:23:42 +0000 2017,CONV_583539,4
583538,231112,True,Sun Dec 03 15:42:09 +0000 2017,"@AmazonHelp my email id is __email__
 mobile no:-9083213904
name :-MD ASLAM
Address :-plot no:-32 sakhi chand lall kalyanpur housing asansol west bengal 713304
now you can access it and give my money back.",583540,583537,583539,231112,Sun Dec 03 13:23:42 +0000 2017,CONV_583539,4
583540,231112,True,Sun Dec 03 17:03:09 +0000 2017,@AmazonHelp what happening to you,,583538,583539,231112,Sun Dec 03 13:23:42 +0000 2017,CONV_583539,4
585825,258303,True,Sun Dec 03 14:36:46 +0000 2017,@115830  I was at home waiting for my delivery when there was a knock at the door which I went to answer. When I answered it there was no one there. Then a minute later a slip saying that the parcel had been delivered to my neighbour had been pushed through the letterbox.,585824,,585825,258303,Sun Dec 03 14:36:46 +0000 2017,CONV_585825,4
585824,258303,True,Sun Dec 03 14:39:40 +0000 2017,@115830 She is still sat in her poorly parked car outside. Well done @115830 for yet another delivery fail.,585823,585825,585825,258303,Sun Dec 03 14:36:46 +0000 2017,CONV_585825,4
585823,AmazonHelp,False,Sun Dec 03 14:48:29 +0000 2017,"@258303 This isn't at all the delivery experience we strive for, I'm truly sorry to hear of this! With Twitter, we do not have the access to your account or order information. Please, reach out in real time via phone/chat to report this: https://t.co/XZ1IklKI67 ^JE",,585824,585825,258303,Sun Dec 03 14:36:46 +0000 2017,CONV_585825,4
592109,260125,True,Sun Dec 03 16:53:40 +0000 2017,"@115850 I contacted customer service 5 times (2 chat, 3 phone) to get the ""guaranteed"" next day delivery. None of the agents were able to help beyond saying that they will look into it.

Is this the kind of service and customer care that you offer? Very disappointing service",592108,,592109,260125,Sun Dec 03 16:53:40 +0000 2017,CONV_592109,4
592108,260125,True,Sun Dec 03 16:55:21 +0000 2017,"@115850 This is an order for a smart phone, order number 404-8334918-0731525 which was placed on 1 Dec, guaranteed delivery on 2nd, but haven't received any mail/sms update from the time of placing the order",592107,592109,592109,260125,Sun Dec 03 16:53:40 +0000 2017,CONV_592109,4
592107,260125,True,Sun Dec 03 16:58:08 +0000 2017,@115850 I was expecting better responsiveness from the customer care agent (&amp; ability to take decisions to cancel/replace the phone) but they were simply trying to buy more time,592106,592108,592109,260125,Sun Dec 03 16:53:40 +0000 2017,CONV_592109,4
592106,260125,True,Sun Dec 03 17:00:06 +0000 2017,"@115850 The standard response: The delivery agent details will be sent to you over SMS, order will be delivered in X hours (ranging from 3 to 8 hours). 

One agent also told that delivery agent tried to connect, but could not do so due to bad weather (on such a pleasant day in Pune)",592105,592107,592109,260125,Sun Dec 03 16:53:40 +0000 2017,CONV_592109,4
592105,260125,True,Sun Dec 03 17:03:06 +0000 2017,"@115850 At this point, neither any agent has called back (when most promised to do so), nor have I received any delivery agent name/sms for follow up. 

I have missed an important family member's birthday due to this fiasco, with no end in sight.

Again, very disappointing from @115850",592104,592106,592109,260125,Sun Dec 03 16:53:40 +0000 2017,CONV_592109,4
592104,AmazonHelp,False,Sun Dec 03 17:34:00 +0000 2017,"@260125 I understand how upsetting this can be. We'd like to help you. Kindly drop your details here: https://t.co/beaaDm0muc and we'll contact you soon. Please don't provide your order details, we consider it to be personal information. Our page is visible to public. ^BV",,592105,592109,260125,Sun Dec 03 16:53:40 +0000 2017,CONV_592109,4
619280,151985,True,Wed Nov 22 12:01:02 +0000 2017,Any plans to discount prime subscription? @AmazonHelp,619279,,619280,151985,Wed Nov 22 12:01:02 +0000 2017,CONV_619280,4
619279,151985,True,Wed Nov 22 14:14:16 +0000 2017,@AmazonHelp @115850,619278,619280,619280,151985,Wed Nov 22 12:01:02 +0000 2017,CONV_619280,4
619278,AmazonHelp,False,Wed Nov 22 14:30:38 +0000 2017,@151985 We have made no announcement on the same at the moment. Stay tuned on our web page for upcoming offers. ^CB,,619279,619280,151985,Wed Nov 22 12:01:02 +0000 2017,CONV_619280,4
754155,300258,True,Wed Oct 11 14:37:09 +0000 2017,here's a thing i don't get about @115821. they keep recommending things i might be interested in. literally the exact things i just bought,754154,,754155,300258,Wed Oct 11 14:37:09 +0000 2017,CONV_754155,4
754154,300258,True,Wed Oct 11 14:37:50 +0000 2017,"@115821 so sure, i was interested in them a couple of days ago, but since i just bought them, why would i still be wanting to buy? so weird.",754152,754155,754155,300258,Wed Oct 11 14:37:09 +0000 2017,CONV_754155,4
754152,AmazonHelp,False,Wed Oct 11 15:00:58 +0000 2017,@300258 Sorry about that. You can learn more about how to edit your recommendations here: https://t.co/mKcf550N9e. ^CE,754153,754154,754155,300258,Wed Oct 11 14:37:09 +0000 2017,CONV_754155,4
754153,300258,True,Wed Oct 11 15:06:02 +0000 2017,@AmazonHelp thanks! i'll check it out,,754152,754155,300258,Wed Oct 11 14:37:09 +0000 2017,CONV_754155,4
1160640,393060,True,Tue Oct 24 16:46:01 +0000 2017,Had an email asking me to review an item I'm still waiting to receive.Then @115830 won't accept the review? So where's my items?,1160638,,1160640,393060,Tue Oct 24 16:46:01 +0000 2017,CONV_1160640,7
1160638,AmazonHelp,False,Tue Oct 24 16:49:32 +0000 2017,"@393060 Sorry if there has been a delay, Stacey! What does the updated tracking say for the parcel here: https://t.co/aaDyEz1VgE ^JZ",1160639,1160640,1160640,393060,Tue Oct 24 16:46:01 +0000 2017,CONV_1160640,7
